round_num,start,freeze_end,end,official_end,winner,reason,bomb_plant,bomb_site,ct_team_clan_name,t_team_clan_name,winner_clan_name,ct_team_current_equip_value,t_team_current_equip_value,ct_losing_streak,t_losing_streak,ct_buy_type,t_buy_type,advantage_5v4,file_id,event_id,match_name
12,78784,80064,86445,86989,ct,bomb_defused,84437,bombsite_b,GamerLegion,MOUZ,GamerLegion,25100,28050,3,1,Full Buy,Full Buy,ct,"1,627",1,mouz-vs-gamerlegion-m2-mirage.dem
13,86989,101153,104770,105090,t,ct_killed,,not_planted,MOUZ,GamerLegion,GamerLegion,4250,4400,1,1,Pistol,Pistol,t,"1,627",1,mouz-vs-gamerlegion-m2-mirage.dem
14,105090,106370,111135,111455,t,bomb_exploded,108511,bombsite_b,MOUZ,GamerLegion,GamerLegion,11100,17550,2,0,Semi-Buy,Semi-Buy,t,"1,627",1,mouz-vs-gamerlegion-m2-mirage.dem
15,111455,112735,115768,116088,ct,t_killed,,not_planted,MOUZ,GamerLegion,MOUZ,8200,21100,3,0,Semi-Eco,Full Buy,ct,"1,627",1,mouz-vs-gamerlegion-m2-mirage.dem
16,116088,117368,121507,121827,ct,t_killed,,not_planted,MOUZ,GamerLegion,MOUZ,29250,18750,1,1,Full Buy,Semi-Buy,ct,"1,627",1,mouz-vs-gamerlegion-m2-mirage.dem
17,121827,123107,127064,127384,ct,t_killed,,not_planted,MOUZ,GamerLegion,MOUZ,29450,1100,0,2,Full Buy,Full Eco,t,"1,627",1,mouz-vs-gamerlegion-m2-mirage.dem
18,127384,128664,133071,133391,ct,bomb_defused,130655,bombsite_b,MOUZ,GamerLegion,MOUZ,30350,23800,0,3,Full Buy,Full Buy,ct,"1,627",1,mouz-vs-gamerlegion-m2-mirage.dem
19,133391,134671,142031,142351,ct,time_ran_out,,not_planted,MOUZ,GamerLegion,MOUZ,30250,11000,0,4,Full Buy,Semi-Buy,ct,"1,627",1,mouz-vs-gamerlegion-m2-mirage.dem
20,142351,146207,152197,152517,ct,t_killed,,not_planted,MOUZ,GamerLegion,MOUZ,30950,24300,0,5,Full Buy,Full Buy,ct,"1,627",1,mouz-vs-gamerlegion-m2-mirage.dem
21,152517,153797,157787,158107,ct,t_killed,,not_planted,MOUZ,GamerLegion,MOUZ,30650,9650,0,6,Full Buy,Semi-Eco,ct,"1,627",1,mouz-vs-gamerlegion-m2-mirage.dem
22,158107,162263,167647,167967,t,bomb_exploded,165023,bombsite_b,MOUZ,GamerLegion,GamerLegion,31050,24900,0,7,Full Buy,Full Buy,t,"1,627",1,mouz-vs-gamerlegion-m2-mirage.dem
23,167967,169247,177546,177866,t,bomb_exploded,174922,bombsite_b,MOUZ,GamerLegion,GamerLegion,31150,19550,1,3,Full Buy,Semi-Buy,t,"1,627",1,mouz-vs-gamerlegion-m2-mirage.dem
24,177866,181551,188881,188881,t,ct_killed,186766,bombsite_b,MOUZ,GamerLegion,GamerLegion,30950,23000,2,2,Full Buy,Full Buy,t,"1,627",1,mouz-vs-gamerlegion-m2-mirage.dem
2,6318,7598,16709,17029,t,bomb_exploded,14085,bombsite_b,MOUZ,Team Liquid,Team Liquid,10550,18800,2,0,Semi-Buy,Semi-Buy,ct,"1,628",1,mouz-vs-liquid-m1-nuke.dem
3,17029,18309,26091,26411,t,bomb_exploded,23467,bombsite_b,MOUZ,Team Liquid,Team Liquid,3000,19900,3,0,Full Eco,Semi-Buy,t,"1,628",1,mouz-vs-liquid-m1-nuke.dem
4,26411,27691,35051,35371,ct,time_ran_out,,not_planted,MOUZ,Team Liquid,MOUZ,27800,23100,4,0,Full Buy,Full Buy,t,"1,628",1,mouz-vs-liquid-m1-nuke.dem
5,35371,36651,44545,44865,t,bomb_exploded,41921,bombsite_b,MOUZ,Team Liquid,Team Liquid,28250,25200,2,1,Full Buy,Full Buy,ct,"1,628",1,mouz-vs-liquid-m1-nuke.dem
6,44865,48217,53323,53643,ct,t_killed,,not_planted,MOUZ,Team Liquid,MOUZ,27000,25200,3,0,Full Buy,Full Buy,t,"1,628",1,mouz-vs-liquid-m1-nuke.dem
7,53643,54923,57789,58109,t,ct_killed,,not_planted,MOUZ,Team Liquid,Team Liquid,29300,21150,1,1,Full Buy,Full Buy,t,"1,628",1,mouz-vs-liquid-m1-nuke.dem
8,58109,59389,68199,68519,t,bomb_exploded,65575,bombsite_b,MOUZ,Team Liquid,Team Liquid,20600,27950,2,0,Full Buy,Full Buy,ct,"1,628",1,mouz-vs-liquid-m1-nuke.dem
9,68519,69799,74337,74657,t,ct_killed,,not_planted,MOUZ,Team Liquid,Team Liquid,9150,27550,3,0,Semi-Eco,Full Buy,t,"1,628",1,mouz-vs-liquid-m1-nuke.dem
10,74657,90816,96856,97176,t,ct_killed,,not_planted,MOUZ,Team Liquid,Team Liquid,25800,27650,4,0,Full Buy,Full Buy,ct,"1,628",1,mouz-vs-liquid-m1-nuke.dem
11,97176,98456,103994,104314,ct,bomb_defused,103063,bombsite_b,MOUZ,Team Liquid,MOUZ,8100,28150,5,0,Semi-Eco,Full Buy,t,"1,628",1,mouz-vs-liquid-m1-nuke.dem
12,104314,105594,111671,112215,t,ct_killed,109966,bombsite_b,MOUZ,Team Liquid,Team Liquid,30600,25600,3,1,Full Buy,Full Buy,ct,"1,628",1,mouz-vs-liquid-m1-nuke.dem
13,112215,126734,132321,132641,t,bomb_exploded,129697,bombsite_b,Team Liquid,MOUZ,MOUZ,4100,4400,1,1,Pistol,Pistol,t,"1,628",1,mouz-vs-liquid-m1-nuke.dem
14,132641,133921,142690,143010,t,bomb_exploded,140066,bombsite_b,Team Liquid,MOUZ,MOUZ,10500,20850,2,0,Semi-Buy,Full Buy,t,"1,628",1,mouz-vs-liquid-m1-nuke.dem
15,143010,144290,150319,150639,t,ct_killed,149997,bombsite_b,Team Liquid,MOUZ,MOUZ,8800,23900,3,0,Semi-Eco,Full Buy,ct,"1,628",1,mouz-vs-liquid-m1-nuke.dem
16,150639,151919,157003,157323,ct,t_killed,,not_planted,Team Liquid,MOUZ,Team Liquid,26700,23900,4,0,Full Buy,Full Buy,ct,"1,628",1,mouz-vs-liquid-m1-nuke.dem
17,157323,158603,166495,166815,t,ct_killed,164668,bombsite_b,Team Liquid,MOUZ,MOUZ,29400,26450,2,1,Full Buy,Full Buy,t,"1,628",1,mouz-vs-liquid-m1-nuke.dem
18,166815,168095,172253,172573,ct,bomb_defused,170197,bombsite_b,Team Liquid,MOUZ,Team Liquid,22150,23250,3,0,Full Buy,Full Buy,ct,"1,628",1,mouz-vs-liquid-m1-nuke.dem
19,172573,173853,176671,176991,ct,t_killed,,not_planted,Team Liquid,MOUZ,Team Liquid,28400,18350,1,1,Full Buy,Semi-Buy,ct,"1,628",1,mouz-vs-liquid-m1-nuke.dem
20,176991,180469,185215,185215,ct,bomb_defused,184652,bombsite_b,Team Liquid,MOUZ,Team Liquid,30850,10750,0,2,Full Buy,Semi-Buy,ct,"1,628",1,mouz-vs-liquid-m1-nuke.dem
1,1,1267,3500,3820,ct,t_killed,,not_planted,Team Liquid,MOUZ,Team Liquid,4250,4300,0,0,Pistol,Pistol,t,"1,629",1,mouz-vs-liquid-m2-ancient.dem
2,3820,5100,6392,6712,ct,t_killed,,not_planted,Team Liquid,MOUZ,Team Liquid,18450,1400,0,2,Semi-Buy,Full Eco,ct,"1,629",1,mouz-vs-liquid-m2-ancient.dem
3,6712,7992,10485,10805,t,ct_killed,,not_planted,Team Liquid,MOUZ,MOUZ,20650,23400,0,3,Full Buy,Full Buy,t,"1,629",1,mouz-vs-liquid-m2-ancient.dem
4,10805,12085,19305,19625,t,bomb_exploded,16681,bombsite_b,Team Liquid,MOUZ,MOUZ,21850,25300,1,1,Full Buy,Full Buy,t,"1,629",1,mouz-vs-liquid-m2-ancient.dem
5,19625,20905,28113,28433,t,bomb_exploded,25489,bombsite_b,Team Liquid,MOUZ,MOUZ,8500,23650,2,0,Semi-Eco,Full Buy,ct,"1,629",1,mouz-vs-liquid-m2-ancient.dem
6,28433,29713,36046,36366,ct,t_killed,,not_planted,Team Liquid,MOUZ,Team Liquid,25200,27350,3,0,Full Buy,Full Buy,t,"1,629",1,mouz-vs-liquid-m2-ancient.dem
7,36366,40206,42991,43311,ct,t_killed,,not_planted,Team Liquid,MOUZ,Team Liquid,29200,26600,1,1,Full Buy,Full Buy,t,"1,629",1,mouz-vs-liquid-m2-ancient.dem
8,43311,44591,49311,49631,ct,t_killed,,not_planted,Team Liquid,MOUZ,Team Liquid,29950,2200,0,2,Full Buy,Full Eco,ct,"1,629",1,mouz-vs-liquid-m2-ancient.dem
9,49631,50911,57502,57822,ct,t_killed,,not_planted,Team Liquid,MOUZ,Team Liquid,30550,23650,0,3,Full Buy,Full Buy,t,"1,629",1,mouz-vs-liquid-m2-ancient.dem
10,57822,61408,65663,65983,ct,t_killed,,not_planted,Team Liquid,MOUZ,Team Liquid,31150,9600,0,4,Full Buy,Semi-Eco,ct,"1,629",1,mouz-vs-liquid-m2-ancient.dem
11,65983,67263,71057,71377,ct,t_killed,,not_planted,Team Liquid,MOUZ,Team Liquid,30950,24000,0,5,Full Buy,Full Buy,t,"1,629",1,mouz-vs-liquid-m2-ancient.dem
12,71377,72657,77010,77554,ct,bomb_defused,74819,bombsite_b,Team Liquid,MOUZ,Team Liquid,31250,18750,0,6,Full Buy,Semi-Buy,ct,"1,629",1,mouz-vs-liquid-m2-ancient.dem
13,77554,91654,97446,97766,t,ct_killed,95758,bombsite_b,MOUZ,Team Liquid,Team Liquid,4500,4850,1,1,Pistol,Pistol,t,"1,629",1,mouz-vs-liquid-m2-ancient.dem
14,97766,99046,104294,104614,t,ct_killed,103204,bombsite_b,MOUZ,Team Liquid,Team Liquid,1000,18550,2,0,Full Eco,Semi-Buy,t,"1,629",1,mouz-vs-liquid-m2-ancient.dem
15,104614,105894,110652,110972,t,ct_killed,109195,bombsite_b,MOUZ,Team Liquid,Team Liquid,23900,20500,3,0,Full Buy,Full Buy,ct,"1,629",1,mouz-vs-liquid-m2-ancient.dem
16,110972,114264,118939,119259,ct,bomb_defused,118115,bombsite_b,MOUZ,Team Liquid,MOUZ,16200,25900,4,0,Semi-Buy,Full Buy,ct,"1,629",1,mouz-vs-liquid-m2-ancient.dem
17,119259,120539,126304,126624,ct,t_killed,,not_planted,MOUZ,Team Liquid,MOUZ,23500,25200,2,1,Full Buy,Full Buy,t,"1,629",1,mouz-vs-liquid-m2-ancient.dem
18,126624,127904,131663,131983,ct,t_killed,,not_planted,MOUZ,Team Liquid,MOUZ,22850,12300,1,2,Full Buy,Semi-Buy,ct,"1,629",1,mouz-vs-liquid-m2-ancient.dem
19,131983,133263,135061,135381,ct,t_killed,,not_planted,MOUZ,Team Liquid,MOUZ,25800,5100,0,3,Full Buy,Semi-Eco,ct,"1,629",1,mouz-vs-liquid-m2-ancient.dem
20,135381,138581,144989,144989,t,ct_killed,142957,bombsite_b,MOUZ,Team Liquid,Team Liquid,31650,24200,0,4,Full Buy,Full Buy,ct,"1,629",1,mouz-vs-liquid-m2-ancient.dem
1,1,1267,3682,4002,t,ct_killed,3533,bombsite_b,Natus Vincere,FURIA,FURIA,4550,4750,0,0,Pistol,Pistol,t,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
2,4002,5282,11776,12096,ct,t_killed,,not_planted,Natus Vincere,FURIA,Natus Vincere,9850,20250,2,0,Semi-Eco,Full Buy,ct,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
3,12096,13376,19097,19417,ct,t_killed,,not_planted,Natus Vincere,FURIA,Natus Vincere,26250,6800,0,1,Full Buy,Semi-Eco,t,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
4,19417,20697,22420,22740,ct,t_killed,,not_planted,Natus Vincere,FURIA,Natus Vincere,24550,1100,0,2,Full Buy,Full Eco,t,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
5,22740,24020,31380,31700,ct,time_ran_out,,not_planted,Natus Vincere,FURIA,Natus Vincere,28550,24250,0,3,Full Buy,Full Buy,ct,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
6,31700,32980,39754,40074,t,bomb_exploded,37130,bombsite_b,Natus Vincere,FURIA,FURIA,29850,5900,0,4,Full Buy,Semi-Eco,t,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
7,40074,41354,47734,48054,ct,t_killed,,not_planted,Natus Vincere,FURIA,Natus Vincere,29850,24400,1,2,Full Buy,Full Buy,t,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
8,48054,49334,52498,52818,ct,t_killed,,not_planted,Natus Vincere,FURIA,Natus Vincere,30050,3750,0,3,Full Buy,Full Eco,ct,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
9,52818,56753,60430,60750,ct,t_killed,,not_planted,Natus Vincere,FURIA,Natus Vincere,30850,21950,0,4,Full Buy,Full Buy,t,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
10,60750,62030,69281,69601,ct,bomb_defused,67554,bombsite_b,Natus Vincere,FURIA,Natus Vincere,30850,8850,0,5,Full Buy,Semi-Eco,ct,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
11,69601,70881,75827,76147,ct,t_killed,,not_planted,Natus Vincere,FURIA,Natus Vincere,31650,26600,0,6,Full Buy,Full Buy,t,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
12,76147,77427,84104,84648,t,ct_killed,82436,bombsite_b,Natus Vincere,FURIA,FURIA,32250,20950,0,7,Full Buy,Full Buy,ct,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
13,84648,99410,102431,102751,ct,t_killed,,not_planted,FURIA,Natus Vincere,FURIA,5850,5250,1,1,Pistol,Pistol,t,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
14,102751,104031,112701,113021,ct,bomb_defused,111373,bombsite_b,FURIA,Natus Vincere,FURIA,20100,2800,0,2,Full Buy,Full Eco,t,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
15,113021,114301,121092,121412,t,bomb_exploded,118468,bombsite_b,FURIA,Natus Vincere,Natus Vincere,24450,25100,0,3,Full Buy,Full Buy,ct,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
16,121412,122692,128252,128572,t,ct_killed,,not_planted,FURIA,Natus Vincere,Natus Vincere,21700,25400,1,1,Full Buy,Full Buy,ct,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
17,128572,129852,135595,135915,t,ct_killed,,not_planted,FURIA,Natus Vincere,Natus Vincere,1000,27350,2,0,Full Eco,Full Buy,t,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
18,135915,137195,144296,144296,t,ct_killed,,not_planted,FURIA,Natus Vincere,Natus Vincere,23450,26550,3,0,Full Buy,Full Buy,ct,"1,630",1,natus-vincere-vs-furia-m1-dust2.dem
1,1,1266,6476,6796,t,bomb_exploded,3852,bombsite_b,FURIA,Natus Vincere,Natus Vincere,4200,4250,0,0,Pistol,Pistol,t,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
2,6796,8076,15855,16175,t,bomb_exploded,13231,bombsite_b,FURIA,Natus Vincere,Natus Vincere,11750,20950,2,0,Semi-Buy,Full Buy,ct,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
3,16175,17455,23985,24305,t,ct_killed,22631,bombsite_b,FURIA,Natus Vincere,Natus Vincere,8050,21250,3,0,Semi-Eco,Full Buy,t,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
4,24305,25585,30654,30974,t,bomb_exploded,28030,bombsite_b,FURIA,Natus Vincere,Natus Vincere,27500,25200,4,0,Full Buy,Full Buy,t,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
5,30974,32254,38399,38719,t,bomb_exploded,35775,bombsite_b,FURIA,Natus Vincere,Natus Vincere,21100,25500,5,0,Full Buy,Full Buy,ct,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
6,38719,39999,47408,47728,t,ct_killed,46016,bombsite_b,FURIA,Natus Vincere,Natus Vincere,29350,27650,6,0,Full Buy,Full Buy,t,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
7,47728,51300,60787,61107,t,bomb_exploded,58163,bombsite_b,FURIA,Natus Vincere,Natus Vincere,15350,26750,7,0,Semi-Buy,Full Buy,t,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
8,61107,62387,68648,68968,t,ct_killed,68639,bombsite_b,FURIA,Natus Vincere,Natus Vincere,27550,27750,8,0,Full Buy,Full Buy,ct,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
9,68968,72704,77617,77937,ct,t_killed,,not_planted,FURIA,Natus Vincere,FURIA,12500,27650,9,0,Semi-Buy,Full Buy,t,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
10,77937,81972,89685,90005,t,bomb_exploded,87061,bombsite_b,FURIA,Natus Vincere,Natus Vincere,31050,27050,3,1,Full Buy,Full Buy,ct,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
11,90005,91285,99925,100245,t,bomb_exploded,97301,bombsite_b,FURIA,Natus Vincere,Natus Vincere,31150,25050,4,0,Full Buy,Full Buy,t,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
12,100245,101525,107656,108200,t,ct_killed,107014,bombsite_b,FURIA,Natus Vincere,Natus Vincere,25250,27850,5,0,Full Buy,Full Buy,ct,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
13,108200,123045,126570,126890,t,ct_killed,124989,bombsite_b,Natus Vincere,FURIA,FURIA,4850,4000,1,1,Pistol,Pistol,t,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
14,126890,128170,130659,130979,t,ct_killed,,not_planted,Natus Vincere,FURIA,FURIA,3150,19150,2,0,Full Eco,Semi-Buy,t,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
15,130979,132259,134498,134818,ct,t_killed,,not_planted,Natus Vincere,FURIA,Natus Vincere,25550,21850,3,0,Full Buy,Full Buy,ct,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
16,134818,136098,142307,142307,ct,t_killed,,not_planted,Natus Vincere,FURIA,Natus Vincere,28650,11350,1,1,Full Buy,Semi-Buy,ct,"1,631",1,natus-vincere-vs-furia-m2-mirage.dem
1,1,1265,5533,5853,t,ct_killed,4172,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,4450,4800,0,0,Pistol,Pistol,t,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
2,5853,7133,11763,12083,t,bomb_exploded,9139,bombsite_a,Team Spirit,Natus Vincere,Natus Vincere,10650,19450,2,0,Semi-Buy,Semi-Buy,ct,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
3,12083,13363,18618,18938,t,ct_killed,,not_planted,Team Spirit,Natus Vincere,Natus Vincere,5300,22050,3,0,Semi-Eco,Full Buy,t,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
4,18938,20218,25623,25943,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,26200,24100,4,0,Full Buy,Full Buy,t,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
5,25943,27223,36556,36876,t,bomb_exploded,33932,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,28000,22900,2,1,Full Buy,Full Buy,ct,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
6,36876,40209,49707,50027,t,bomb_exploded,47083,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,26600,23800,3,0,Full Buy,Full Buy,t,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
7,50027,51307,57866,58186,ct,bomb_defused,56590,bombsite_a,Team Spirit,Natus Vincere,Team Spirit,15050,25300,4,0,Semi-Buy,Full Buy,t,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
8,58186,59466,61915,62235,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,29300,22500,2,1,Full Buy,Full Buy,ct,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
9,62235,63515,68000,68320,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,29450,1800,1,2,Full Buy,Full Eco,t,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
10,68320,72569,81171,81491,t,ct_killed,79544,bombsite_a,Team Spirit,Natus Vincere,Natus Vincere,29450,24200,0,3,Full Buy,Full Buy,ct,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
11,81491,84723,87392,87712,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,28550,27450,1,1,Full Buy,Full Buy,t,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
12,87712,88992,95063,95607,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,30850,13150,0,2,Full Buy,Semi-Buy,ct,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
13,95607,109524,113346,113666,t,ct_killed,111344,bombsite_a,Natus Vincere,Team Spirit,Team Spirit,4900,4400,1,1,Pistol,Pistol,t,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
14,113666,114946,122260,122580,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,11250,19100,2,0,Semi-Buy,Semi-Buy,t,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
15,122580,123860,131220,131540,ct,time_ran_out,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,21150,9200,0,1,Full Buy,Semi-Eco,ct,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
16,131540,132820,140630,140950,ct,bomb_defused,138821,bombsite_b,Natus Vincere,Team Spirit,Natus Vincere,25650,3000,0,2,Full Buy,Full Eco,ct,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
17,140950,142230,149590,149910,ct,time_ran_out,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,28950,22550,0,3,Full Buy,Full Buy,t,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
18,149910,153110,158186,158506,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,28200,18800,0,4,Full Buy,Semi-Buy,ct,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
19,158506,159786,166388,166708,t,ct_killed,165160,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,29750,7150,0,5,Full Buy,Semi-Eco,ct,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
20,166708,167988,174097,174417,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,24800,28050,1,3,Full Buy,Full Buy,ct,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
21,174417,175697,181095,181095,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,28650,22050,0,4,Full Buy,Full Buy,ct,"1,632",1,natus-vincere-vs-spirit-m1-mirage(1).dem
1,1,3135,7561,7881,ct,bomb_defused,5820,bombsite_b,Team Spirit,Natus Vincere,Team Spirit,4750,5050,0,0,Pistol,Pistol,t,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
2,7881,9161,16521,16841,ct,time_ran_out,,not_planted,Team Spirit,Natus Vincere,Team Spirit,22550,14300,0,2,Full Buy,Semi-Buy,ct,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
3,16841,18121,23792,24112,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,23000,2800,0,3,Full Buy,Full Eco,t,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
4,24112,25392,32224,32544,t,ct_killed,30042,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,25500,23400,0,4,Full Buy,Full Buy,t,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
5,32544,36058,42408,42728,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,20900,21600,1,2,Full Buy,Full Buy,ct,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
6,42728,44008,48980,49300,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,23000,3450,0,3,Full Buy,Full Eco,t,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
7,49300,50580,57303,57623,ct,t_killed,,not_planted,Team Spirit,Natus Vincere,Team Spirit,26750,26550,0,4,Full Buy,Full Buy,t,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
8,57623,58903,65124,65444,ct,bomb_defused,64147,bombsite_b,Team Spirit,Natus Vincere,Team Spirit,28950,8550,0,5,Full Buy,Semi-Eco,ct,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
9,65444,68904,73408,73728,t,ct_killed,71544,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,29850,27250,0,6,Full Buy,Full Buy,t,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
10,73728,75008,82368,82688,ct,time_ran_out,,not_planted,Team Spirit,Natus Vincere,Team Spirit,25300,24450,1,3,Full Buy,Full Buy,ct,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
11,82688,86774,94160,94480,t,ct_killed,92155,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,28700,21600,0,4,Full Buy,Full Buy,t,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
12,94480,95760,102396,102940,t,ct_killed,101163,bombsite_b,Team Spirit,Natus Vincere,Natus Vincere,21100,26450,1,2,Full Buy,Full Buy,ct,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
13,102940,117775,123485,123805,ct,bomb_defused,121242,bombsite_b,Natus Vincere,Team Spirit,Natus Vincere,4400,4350,1,1,Pistol,Pistol,t,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
14,123805,128040,132651,132971,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,21200,14800,0,2,Full Buy,Semi-Buy,t,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
15,132971,134251,140426,140746,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,22600,5050,0,3,Full Buy,Semi-Eco,ct,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
16,140746,142026,148115,148435,t,ct_killed,146099,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,25050,24100,0,4,Full Buy,Full Buy,ct,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
17,148435,152638,160537,160857,t,bomb_exploded,157913,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,22750,23650,1,2,Full Buy,Full Buy,t,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
18,160857,162137,165326,165646,ct,t_killed,,not_planted,Natus Vincere,Team Spirit,Natus Vincere,14100,23150,2,1,Semi-Buy,Full Buy,ct,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
19,165646,166926,174632,174952,t,ct_killed,173280,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,29400,9850,0,2,Full Buy,Semi-Eco,ct,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
20,174952,176232,182457,182777,t,ct_killed,181416,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,22050,27750,1,0,Full Buy,Full Buy,ct,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
21,182777,184057,190419,190419,t,ct_killed,190261,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,10800,27850,2,0,Semi-Buy,Full Buy,ct,"1,633",1,natus-vincere-vs-spirit-m1-mirage.dem
1,1,1266,5399,5719,t,ct_killed,5207,bombsite_b,Natus Vincere,Team Spirit,Team Spirit,4100,4350,0,0,Pistol,Pistol,t,"1,634",1,natus-vincere-vs-spirit-m2-dust2-p1.dem
